,ID,Primary Type,Arrest,Community Area,Year,Latitude,Longitude,FIPS,Tract,Block
1586917,5766165,ASSAULT,True,3.0,2007,41.965426344,-87.655227542,170318307003000,830700,3000
5892245,6964569,THEFT,False,42.0,2009,41.774320542,-87.60214363200001,170314208002013,420800,2013
4305767,3547540,DECEPTIVE PRACTICE,False,29.0,2004,41.859860786999995,-87.7103618,170312912001011,291200,1011
5103411,5273730,BATTERY,False,25.0,2007,41.89913473,-87.755700371,170312511004014,251100,4014
795600,2361624,CRIMINAL DAMAGE,False,23.0,2002,41.898759813000005,-87.742421582,170312510001009,251000,1009
4867100,4738322,BATTERY,False,75.0,2006,41.691928694,-87.663468026,170317505003000,750500,3000
2601919,8840244,BATTERY,False,29.0,2012,41.866235210999996,-87.720473094,170318387001005,838700,1005
33332,10063139,THEFT,False,61.0,2015,41.800660347,-87.646177575,170316121001004,612100,1004
2772908,9112814,THEFT,True,46.0,2013,41.729618252,-87.55124457299999,170314610001014,461000,1014
3610581,2561434,BATTERY,False,39.0,2003,41.810391681999995,-87.60391608,170313903001002,390300,1002
5593833,6355102,CRIMINAL TRESPASS,True,34.0,2008,41.830890036999996,-87.635503335,170313406001011,340600,1011
560049,11049278,BATTERY,False,38.0,2017,41.819424749,-87.611128798,170313801001020,380100,1020
3651370,2620483,MOTOR VEHICLE THEFT,False,24.0,2003,41.903897978,-87.68951314799999,170312411002019,241100,2019
2782747,9128159,CRIMINAL DAMAGE,False,25.0,2013,41.869175913,-87.77009431100001,170318314002044,831400,2044
1661585,5963406,MOTOR VEHICLE THEFT,False,34.0,2007,41.848131849,-87.64042498399999,170318411003027,841100,3027
2287291,8071702,NARCOTICS,True,29.0,2011,41.865154153,-87.713856832,170312912002003,291200,2003
257939,10482272,ASSAULT,True,53.0,2016,41.679862289,-87.621982218,170315301002033,530100,2033
1601704,9469499,CRIMINAL DAMAGE,False,53.0,2014,41.684405519,-87.636085361,170315302004022,530200,4022
2529228,8516139,BATTERY,True,22.0,2012,41.920018870999996,-87.71776879,170312209012001,220901,2001
4189021,3358980,THEFT,False,70.0,2004,41.739455546,-87.72011181,170317004021020,700402,1020
5348290,5823359,BATTERY,False,44.0,2007,41.741528316,-87.614662528,170314402023005,440202,3005
5682764,6537240,BATTERY,False,46.0,2008,41.751579291,-87.57807517799999,170314605007005,460500,7005
1747444,6470954,THEFT,False,8.0,2008,41.891946946,-87.629664215,170310817002018,081700,2018
5989234,7145892,BURGLARY,False,49.0,2009,41.698789509,-87.63533680399999,170314911002021,491100,2021
664208,1959539,BATTERY,True,,2002,41.72878869,-87.557200414,170314805003043,480500,3043
2490537,8452329,NARCOTICS,True,52.0,2012,41.688218178,-87.537357913,170315206001047,520600,1047
251090,10468355,OTHER OFFENSE,False,76.0,2016,41.975167718,-87.84017500700001,170317608033000,760803,3000
4351290,3632697,BATTERY,False,22.0,2004,41.916104615,-87.706930899,170312226001021,222600,1021
2937792,9374710,NARCOTICS,True,68.0,2013,41.791798241,-87.654812781,170316805001010,680500,1010
2463160,8401384,ASSAULT,True,69.0,2011,41.769185486,-87.625732415,170316903001001,690300,1001
4215228,3400563,BATTERY,False,53.0,2004,41.674080810999996,-87.617697384,170315306001016,530600,1016
4972035,4963788,OFFENSE INVOLVING CHILDREN,True,23.0,2006,41.89796566,-87.734270905,170318421002006,842100,2006
2519765,8499865,THEFT,False,7.0,2012,41.925076902,-87.673855622,170310707002005,070700,2005
1768613,6584920,THEFT,False,14.0,2008,41.961232178,-87.701216639,170311408003021,140800,3021
2906797,9324819,ASSAULT,False,15.0,2013,41.960738571,-87.764784692,170311503006010,150300,6010
1683898,6135170,ASSAULT,True,67.0,2008,41.793436846,-87.65485784100001,170316701001003,670100,1003
17053,10032154,BATTERY,False,26.0,2015,41.880652965,-87.731788708,170312603001029,260300,1029
1421016,8665711,THEFT,True,77.0,2012,41.991262667,-87.66030555799999,170310302002012,030200,2012
2142363,7746169,CRIMINAL DAMAGE,False,26.0,2010,41.883586697,-87.739193916,170312604001026,260400,1026
2688631,8976507,THEFT,False,43.0,2013,41.772618117,-87.57158531399999,170318439005002,843900,5002
1045400,3548845,CRIMINAL DAMAGE,False,5.0,2004,41.937646999,-87.68667453200001,170318437002009,843700,2009
1543586,5452033,NARCOTICS,True,25.0,2007,41.900356424,-87.761834721,170312512004012,251200,4012
5415253,5969854,ASSAULT,True,30.0,2007,41.835947057,-87.734045986,170318305001014,830500,1014
4940262,4893758,NARCOTICS,True,35.0,2006,41.844023772,-87.62692325299999,170318392002008,839200,2008
3745507,2752202,CRIMINAL DAMAGE,True,7.0,2003,41.930667668000005,-87.678307251,170310707002001,070700,2001
2321897,8131045,BATTERY,False,28.0,2011,41.877562045,-87.685220669,170312809001007,280900,1007
5288790,5705160,CRIMINAL DAMAGE,False,58.0,2007,41.812909005,-87.691896127,170315806004009,580600,4009
3815163,2819466,BATTERY,True,25.0,2003,41.881861068,-87.741416893,170312518003016,251800,3016
1813766,6944876,CRIMINAL DAMAGE,False,15.0,2009,41.959594361,-87.765364746,170311503006017,150300,6017
2587464,8817528,CRIMINAL DAMAGE,False,52.0,2012,41.701988889,-87.54009200899999,170315203002025,520300,2025
5279002,5685440,ROBBERY,False,38.0,2007,41.805771836999995,-87.614605214,170313819002001,381900,2001
5107976,5285446,OTHER OFFENSE,False,5.0,2007,41.954696978,-87.69208661299999,170310503002004,050300,2004
4807970,4623742,NARCOTICS,True,24.0,2006,41.895900086,-87.67766358899999,170312430001000,243000,1000
2033171,7580572,BURGLARY,False,66.0,2010,41.767561597,-87.68200353799999,170316610001011,661000,1011
3880364,2917023,DECEPTIVE PRACTICE,False,14.0,2003,41.963443301999995,-87.707096169,170311408004004,140800,4004
2379273,8218719,OTHER OFFENSE,False,62.0,2011,41.790769166,-87.72799473399999,170316203001013,620300,1013
2156171,7768194,BATTERY,False,46.0,2010,41.740656981,-87.544185448,170314602001016,460200,1016
1804037,6837385,BATTERY,False,29.0,2009,41.86224402,-87.703040576,170318431001020,843100,1020
4698373,4411850,BATTERY,False,65.0,2005,41.780286612,-87.720353573,170316501003008,650100,3008
534560,11007303,OTHER OFFENSE,False,11.0,2017,41.976621277,-87.776948823,170311104001031,110400,1031
274423,10514002,THEFT,False,15.0,2016,41.954202988,-87.74861905600001,170311502003002,150200,3002
5701519,6574311,BURGLARY,False,31.0,2008,41.857651649,-87.676857751,170313109003004,310900,3004
2908307,9327187,THEFT,False,68.0,2013,41.772985796,-87.644610724,170316809001031,680900,1031
1880060,7342991,NARCOTICS,True,25.0,2010,41.889326577,-87.757841738,170312515002015,251500,2015
2557585,8764169,THEFT,False,2.0,2012,42.006738133,-87.695563721,170310203023019,020302,3019
1021843,3417992,THEFT,False,50.0,2004,41.692833841,-87.60431945,170315003001001,500300,1001
4859868,4724085,CRIMINAL DAMAGE,False,44.0,2006,41.749445845,-87.60597334100001,170314402011005,440201,1005
4426644,3779096,CRIMINAL DAMAGE,False,24.0,2005,41.892290669,-87.67561436,170312431002004,243100,2004
4441309,3810079,WEAPONS VIOLATION,True,42.0,2005,41.776951853,-87.588402181,170318439001022,843900,1022
1319336,4764834,BATTERY,True,42.0,2006,41.781757095,-87.605960273,170314205002007,420500,2007
2217577,7961793,NARCOTICS,True,28.0,2011,41.866589725,-87.644076915,170318419002069,841900,2069
1598491,9460903,BATTERY,False,49.0,2014,41.69998808,-87.615180167,170314909023026,490902,3026
3433786,2281439,BATTERY,False,25.0,2002,41.894956628,-87.751624318,170312511002012,251100,2012
3517223,2416753,LIQUOR LAW VIOLATION,True,30.0,2002,41.84153451,-87.71593432899999,170313017012002,301701,2002
2414858,1963622,BATTERY,False,,2002,41.882259032,-87.763674222,170312519004004,251900,4004
5323265,5773588,ROBBERY,False,53.0,2007,41.677516669,-87.62745128200001,170315305011027,530501,1027
3048245,9642379,ROBBERY,True,74.0,2014,41.706204287,-87.69968529299999,170317401001002,740100,1002
5159505,5410295,BATTERY,False,44.0,2007,41.739719822,-87.602481321,170314401022002,440102,2002
1806894,6861882,OTHER OFFENSE,False,22.0,2009,41.921775792,-87.72302478700001,170312209021015,220902,1015
1913485,7397753,OTHER OFFENSE,False,29.0,2010,41.855946829000004,-87.716342668,170312922002006,292200,2006
1814680,6953362,NARCOTICS,True,61.0,2009,41.802677132,-87.66238177700001,170316112002012,611200,2012
4424304,3772663,THEFT,False,27.0,2005,41.877936076,-87.701120186,170318370001008,837000,1008
124863,10232886,THEFT,True,32.0,2015,41.883500186999996,-87.627876698,170313201001016,320100,1016
4297799,3533876,CRIMINAL TRESPASS,False,44.0,2004,41.732939938,-87.60875348399999,170314407001017,440700,1017
3414149,2249561,NARCOTICS,True,53.0,2002,41.677138061,-87.63827593299999,170315305011009,530501,1009
3346234,2138174,BURGLARY,False,31.0,2002,41.853192351,-87.641350404,170318432002014,843200,2014
3910957,2960938,CRIMINAL DAMAGE,True,3.0,2003,41.974085476,-87.657754064,170310312003008,031200,3008
2805971,9164571,CRIMINAL DAMAGE,False,57.0,2013,41.807832136,-87.726763083,170315702001053,570200,1053
4844076,4693301,BATTERY,False,1.0,2006,42.002054516,-87.670500663,170318306002017,830600,2017
5594805,6357280,NARCOTICS,True,75.0,2008,41.687282718,-87.649519827,170317506002000,750600,2000
2557943,8765056,ROBBERY,False,71.0,2012,41.74958109,-87.663418694,170317106002002,710600,2002
6022356,7208723,CRIMINAL TRESPASS,True,8.0,2009,41.903561493000005,-87.653509519,170318422001030,842200,1030
1903147,7382114,OFFENSE INVOLVING CHILDREN,False,28.0,2010,41.879331765,-87.63824099,170312819001000,281900,1000
5136168,5143033,CRIMINAL DAMAGE,False,46.0,2006,41.740311438,-87.56241126799999,170314604004002,460400,4002
714860,2068114,DECEPTIVE PRACTICE,True,,2002,41.896888585999996,-87.628203192,170310812012010,081201,2010
339589,10628852,ROBBERY,False,35.0,2016,41.842695834000004,-87.61721984,170318392001000,839200,1000
5825178,6827869,MOTOR VEHICLE THEFT,False,69.0,2009,41.759632249,-87.604172325,170318418001028,841800,1028
6049730,7261392,THEFT,False,13.0,2009,41.995420702,-87.71556386799999,170311301003002,130100,3002
892740,2913734,NARCOTICS,True,25.0,2003,41.893696295,-87.763521182,170312515003006,251500,3006
2149576,7756446,THEFT,False,5.0,2010,41.956917668,-87.677141442,170310501002027,050100,2027
3067007,9675329,CRIMINAL DAMAGE,False,25.0,2014,41.912661385,-87.766221898,170312504001005,250400,1005
4179998,3344590,BURGLARY,False,66.0,2004,41.776346575,-87.693320104,170316606003010,660600,3010
212730,10393399,NARCOTICS,True,67.0,2016,41.771658175,-87.656722386,170318349002017,834900,2017
2715832,9019897,CRIMINAL DAMAGE,True,61.0,2013,41.812793591,-87.682114069,170316103003011,610300,3011
85902,10160822,MOTOR VEHICLE THEFT,False,11.0,2015,41.973868999000004,-87.76466057399999,170311104001003,110400,1003
5162615,5420465,BATTERY,False,44.0,2007,41.750850182,-87.601534184,170314401014000,440101,4000
5473596,6105502,BATTERY,False,67.0,2008,41.761397187,-87.655316418,170316718001021,671800,1021
3973707,3050493,BATTERY,True,23.0,2003,41.901692739,-87.71774280700001,170312312001005,231200,1005
2296628,8091976,ASSAULT,False,68.0,2011,41.789601135,-87.64990027799999,170316805002016,680500,2016
5628463,6427390,CRIMINAL TRESPASS,True,19.0,2008,41.922752795,-87.77932783,170311913011009,191301,1009
425649,10780375,OTHER OFFENSE,True,29.0,2016,41.86254381,-87.722978989,170318387003012,838700,3012
1043757,3539007,ASSAULT,True,61.0,2004,41.794647866,-87.67432161,170316117002006,611700,2006
5261445,5650100,BATTERY,False,29.0,2007,41.860186851,-87.712803491,170312912001014,291200,1014
4322687,3576239,THEFT,False,64.0,2004,41.781588559,-87.79859833299999,170316404002040,640400,2040
1179114,7902072,ROBBERY,False,58.0,2011,41.817254526999996,-87.700547111,170315805013011,580501,3011
1482503,4949705,BURGLARY,False,44.0,2006,41.73477321,-87.608329862,170314407001007,440700,1007
3345493,2136983,OTHER OFFENSE,False,24.0,2002,41.913094073,-87.67263431299999,170312402001009,240200,1009
3875360,2909792,ROBBERY,False,38.0,2003,41.814345775,-87.621347126,170318358001007,835800,1007
4797394,4603662,CRIMINAL DAMAGE,False,7.0,2006,41.920747596999995,-87.65102693799999,170310711001019,071100,1019
200358,10370262,THEFT,False,61.0,2016,41.79432191,-87.644030302,170318438002037,843800,2037
4964900,4948832,THEFT,False,32.0,2006,41.870550571,-87.62616864600001,170313206002012,320600,2012
2183192,7844515,NARCOTICS,True,61.0,2010,41.797614081,-87.645241931,170318438002028,843800,2028
3877988,2913673,THEFT,False,43.0,2003,41.754635087,-87.55850166399999,170314313012000,431301,2000
4724598,4463251,NARCOTICS,True,27.0,2005,41.882895156,-87.696690304,170318371002041,837100,2041
1706956,6254931,BURGLARY,False,15.0,2008,41.957968193,-87.74864714,170311502005016,150200,5016
3684973,2668321,BATTERY,False,28.0,2003,41.876059649,-87.68938138,170312808001013,280800,1013
3603572,2551110,PUBLIC PEACE VIOLATION,False,30.0,2003,41.843281635,-87.695171094,170318435001004,843500,1004
740571,11228386,MOTOR VEHICLE THEFT,False,40.0,2018,41.792315746999996,-87.62240140200001,170314005001013,400500,1013
3425173,2267314,OTHER OFFENSE,True,68.0,2002,41.793297220999996,-87.651206852,170316805002006,680500,2006
2435718,8318272,CRIMINAL TRESPASS,True,69.0,2011,41.777651649,-87.615560874,170314207005009,420700,5009
2963117,9415139,LIQUOR LAW VIOLATION,True,73.0,2013,41.720975480999996,-87.64320300899999,170317304001000,730400,1000
2307945,8108823,CRIMINAL DAMAGE,False,71.0,2011,41.756026821,-87.649336678,170317102003005,710200,3005
644560,11183996,THEFT,False,24.0,2017,41.897401921,-87.66493936299999,170312420002006,242000,2006
499499,10947591,MOTOR VEHICLE THEFT,False,14.0,2017,41.970020700000006,-87.743271101,170311404005028,140400,5028
2024241,7566224,BURGLARY,False,51.0,2010,41.718003458000005,-87.56782422799999,170315103001015,510300,1015
4074435,3195445,THEFT,False,69.0,2004,41.757744416,-87.602914575,170316915001006,691500,1006
4978066,4976477,BURGLARY,False,22.0,2006,41.919344267,-87.716834641,170312209012002,220901,2002
2407504,8261372,THEFT,False,27.0,2011,41.87742912,-87.69678127799999,170318370001005,837000,1005
915123,6754797,THEFT,True,22.0,2009,41.92046017,-87.67083136,170318323001087,832300,1087
2581165,8807832,CRIMINAL TRESPASS,False,8.0,2012,41.903983448000005,-87.626137791,170310801002004,080100,2004
660474,1937241,BATTERY,False,,2002,41.754158876999995,-87.60527510899999,170316915003004,691500,3004
1570997,5657448,BATTERY,True,6.0,2007,41.950615509,-87.649616689,170310610001000,061000,1000
279311,10522504,THEFT,False,26.0,2016,41.875167658,-87.73344840200001,170312606002011,260600,2011
2092679,7670934,BATTERY,True,63.0,2010,41.801026089000004,-87.69186428,170316302001032,630200,1032
1849917,7276942,PUBLIC PEACE VIOLATION,True,27.0,2009,41.873737423,-87.701627875,170318373001000,837300,1000
1920923,7408308,THEFT,False,4.0,2010,41.961927908,-87.67750183700001,170318308003005,830800,3005
3393507,2215831,THEFT,True,68.0,2002,41.780275775,-87.64480037,170318348002024,834800,2024
502344,10952821,THEFT,False,21.0,2017,41.945238279,-87.712670479,170318311001002,831100,1002
2599065,8835826,MOTOR VEHICLE THEFT,False,49.0,2012,41.686397354,-87.637352545,170314912002015,491200,2015
2802438,9158979,OTHER OFFENSE,False,21.0,2013,41.937482694,-87.722312714,170312105012015,210501,2015
3489559,2371441,BATTERY,False,34.0,2002,41.852351309,-87.634789274,170318411004011,841100,4011
5825823,6829455,ASSAULT,False,45.0,2009,41.752766077,-87.59430372799999,170318343002024,834300,2024
1476579,4910143,NARCOTICS,True,28.0,2006,41.877529376999995,-87.68819160299999,170312808001015,280800,1015
1828276,7085262,MOTOR VEHICLE THEFT,False,70.0,2009,41.737710676999995,-87.715086785,170317004022018,700402,2018
3331455,2113840,OTHER OFFENSE,False,66.0,2002,41.774495045,-87.696934918,170316608004004,660800,4004
3337762,2124250,THEFT,False,24.0,2002,41.912097129,-87.691363244,170312406001021,240600,1021
111557,10209732,NARCOTICS,True,67.0,2015,41.780368697,-87.66424225899999,170316707002014,670700,2014
927876,6812019,CRIMINAL DAMAGE,False,66.0,2009,41.77821715,-87.692150295,170316606003004,660600,3004
2485992,8444952,CRIMINAL DAMAGE,False,71.0,2012,41.750320089,-87.66638306899999,170317104002014,710400,2014
2456663,8374846,DECEPTIVE PRACTICE,False,4.0,2011,41.975334679,-87.692313579,170310402012005,040201,2005
1503273,5111132,NARCOTICS,True,25.0,2006,41.895588086,-87.75439536399999,170312511003007,251100,3007
171934,10320226,PUBLIC PEACE VIOLATION,True,53.0,2015,41.681568846,-87.619701064,170315301002002,530100,2002
5104618,5276820,ROBBERY,False,69.0,2007,41.765253769,-87.615255549,170316909005003,690900,5003
2072623,7641421,MOTOR VEHICLE THEFT,False,67.0,2010,41.785842287,-87.66073498,170316708001006,670800,1006
4094807,3227073,CRIMINAL DAMAGE,False,18.0,2004,41.929809424,-87.80401756,170318316003002,831600,3002
5917533,7012724,BURGLARY,False,67.0,2009,41.776882382,-87.661708495,170316711001018,671100,1018
1649724,9602694,BATTERY,True,66.0,2014,41.775312815999996,-87.70390344,170316605001014,660500,1014
4636505,4268095,THEFT,False,77.0,2005,41.977409959,-87.672109674,170310309004006,030900,4006
5885678,4509388,MOTOR VEHICLE THEFT,False,43.0,2005,41.762138831,-87.56886862799999,170314308001004,430800,1004
4197305,3372071,ASSAULT,False,25.0,2004,41.873709176,-87.74916970299999,170312522025010,252202,5010
1235624,4468073,BURGLARY,False,46.0,2005,41.731360234,-87.544324894,170318339002006,833900,2006
5225102,5575347,NARCOTICS,True,68.0,2007,41.757304275,-87.641769385,170316813001020,681300,1020
1809797,6885964,THEFT,False,57.0,2009,41.809214422,-87.72608612799999,170315702001048,570200,1048
967478,6998179,WEAPONS VIOLATION,True,58.0,2009,41.822947526,-87.68650549899999,170315801002030,580100,2030
3823053,2830770,MOTOR VEHICLE THEFT,False,44.0,2003,41.737694748,-87.62264141200001,170314403001015,440300,1015
5218493,5559535,THEFT,False,16.0,2007,41.955781854,-87.69916758,170311606023013,160602,3013
4529392,4011488,BATTERY,True,10.0,2005,41.978432432,-87.816880717,170311005003013,100500,3013
3819086,2825098,NARCOTICS,True,29.0,2003,41.858590022,-87.696322072,170318431002000,843100,2000
3126217,9769133,CRIMINAL DAMAGE,False,68.0,2014,41.759606622,-87.65324243100001,170316814002014,681400,2014
2107925,7693691,ROBBERY,True,68.0,2010,41.758331911999996,-87.65394127100001,170316718001032,671800,1032
