Inspection ID,DBA Name,AKA Name,License #,Address,City,State,Zip,Inspection Date,Inspection Type,Results
250663,SPORTSERVICE SOLDIER FIELD,132 PIZZA,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
229449,ROBINSON'S #1 RIB,ROBINSON'S #1 RIB,32317,225 S CANAL ,CHICAGO,IL,60606,06/07/2010,Canvass,Pass
197477,SPORTSERVICE SOLDIER FIELD,CHICAGO DOG,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
205350,SPORTSERVICE SOLDIER FIELD,BEERS OF THE WORLD #309,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
112430,SPORTSERVICE SOLDIER FIELD,PIZZA & HOT DOG,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
205349,SPORTSERVICE SOLDIER FIELD,PANTRY #306,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
197476,SPORTSERVICE SOLDIER FIELD,GRIDIRON GRILL,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
112429,SPORTSERVICE SOLDIER FIELD,GRILL & BAR,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
250660,SPORTSERVICE SOLDIER FIELD,1ST DOWN FRANK,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
205348,SPORTSERVICE SOLDIER FIELD,MAIN KITCHEN,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
197475,SPORTSERVICE SOLDIER FIELD,1ST DOWN FRANKS,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
114493,SPORTSERVICE SOLDIER FIELD,BREWS BROTHERS,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
112428,SPORTSERVICE SOLDIER FIELD,BAR,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
205347,SPORTSERVICE SOLDIER FIELD,GAME DAY KITCHEN,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
112427,SPORTSERVICE SOLDIER FIELD,BBQ STAND,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
197474,SPORTSERVICE SOLDIER FIELD,BREWS BROTHER,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
250655,SPORTSERVICE SOLDIER FIELD,2ND CITY PIZZA,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
112426,SPORTSERVICE SOLDIER FIELD,PIZZA STAND,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
114492,SPORTSERVICE SOLDIER FIELD,302,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
197473,SPORTSERVICE SOLDIER FIELD,1ST DOWN FRANKS,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
112425,SPORTSERVICE SOLDIER FIELD,HOT DOG AND BAR,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
114491,SPORTSERVICE SOLDIER FIELD,316,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
205346,SPORTSERVICE SOLDIER FIELD,SOUTH  MARCHE,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
112424,SPORTSERVICE SOLDIER FIELD,HOT DOG STAND,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
114490,SPORTSERVICE SOLDIER FIELD,214,1354323,1410 S MUSEUM CAMPUS ,CHICAGO,IL,60605,06/07/2010,Canvass,Pass
120487,"LA SARDINE,  INC.",LA SARDINE,65747,111 N CARPENTER ,CHICAGO,IL,60607,06/04/2010,Canvass,Pass
229447,LA LUCE,LA LUCE,35128,1393 W LAKE ,CHICAGO,IL,60607,06/04/2010,Canvass,Pass
197467,BURRITO BEACH,BURRITO BEACH,1676863,233 N MICHIGAN ,CHICAGO,IL,60601,06/03/2010,Canvass,Pass
229446,JIMMY JOHN'S,JIMMY JOHN'S,1718547,205 W MONROE ,CHICAGO,IL,60606,06/03/2010,Complaint,Fail
229445,Salad Spinners,Salad Spinners,1979806,200 W MONROE ,CHICAGO,IL,60606,06/03/2010,Out of Business,Pass
229444,PAZZO'S CUCINA ITALIANA,PAZZO'S CUCINA ITALIANA,58830,100 S WACKER ,CHICAGO,IL,60606,06/03/2010,Canvass Re-Inspection,Pass
197466,THE FAIRMONT CHICAGO,BANQUET & MEETING RMS,1573767,200 N COLUMBUS ,CHICAGO,IL,60601,06/03/2010,Canvass,Fail
197465,THE FAIRMONT CHICAGO/MILLENIUM ROOM,COLUMBUS TAP,1548267,200 N COLUMBUS ,CHICAGO,IL,60601,06/03/2010,Canvass,Fail
197464,JIMMY JOHN'S,JIMMY JOHN'S,1423566,6 E MADISON ,CHICAGO,IL,60602,06/02/2010,Canvass,Pass
229441,SUSHI SAI,SUSHI SAI,1893197,123 N WACKER ,CHICAGO,IL,60606,06/02/2010,Complaint,Pass
250503,ONE SIXTY BLUE,ONE SIXTY BLUE,1045301,160 N LOOMIS ,CHICAGO,IL,60607,06/02/2010,Canvass,Pass
197463,PANDA EXPRESS #299,PANDA EXPRESS #299,1801488,77 E ADAMS ,CHICAGO,IL,60603,06/02/2010,Suspected Food Poisoning,Pass
250490,Liquid Concessions,Liquid Concessions,2032819,1300 S Lynn White Dr ,CHICAGO,IL,60605,06/02/2010,License Re-Inspection,Pass
229440,ARAMARK/1ST & FRESH CATERING,1ST & FRESH CATERING,1888834,205 W Randolph ,CHICAGO,IL,60606,06/02/2010,Canvass Re-Inspection,Pass
250462,TAMARIND,TAMARIND,1619390,614 S WABASH ,CHICAGO,IL,60605,06/02/2010,Canvass,Pass
205336,SUBWAY,SUBWAY,2032865,1212 S MICHIGAN ,CHICAGO,IL,60605,05/13/2010,License,Pass
197462,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1696544,8 E MADISON ,CHICAGO,IL,60602,06/01/2010,Canvass,Pass w/ Conditions
112419,WOLFGANG PUCK CATERING & EVENTS AT SPERTUS INSTITU,WOLFGANG PUCK CATERING & EVENTS AT SPERTUS INSTITU,1986147,610 S MICHIGAN ,CHICAGO,IL,60605,06/01/2010,License,Pass
197461,SANS 2 INC,Arby's,1272847,20 E JACKSON ,CHICAGO,IL,60604,06/01/2010,Complaint-Fire,Pass w/ Conditions
112418,Liquid Concessions,Liquid Concessions,2032819,1300 S Lynn White Dr ,CHICAGO,IL,60605,06/01/2010,License,Fail
197457,THE GAGE,THE GAGE,1679829,24 S MICHIGAN ,CHICAGO,IL,60603,05/28/2010,Consultation,Pass
197460,LAGNIAPPE-A CREOLE CAJUN JOYNT,LAGNIAPPE-A CREOLE CAJUN JOYNT,1986108,55 W RIVERWALK SOUTH ,CHICAGO,IL,60601,05/28/2010,License Re-Inspection,Pass
112417,TAPAS VALANCIA,TAPAS VALANCIA,1927736,1530 S ,CHICAGO,IL,60605,05/28/2010,Canvass,Pass
197459,TAVERN AT THE PARK,TAVERN AT THE PARK,1800448,130 E RANDOLPH ,CHICAGO,IL,60601,05/28/2010,Canvass,Pass
112416,THE CHICAGO FIREHOUSE REST.,THE CHICAGO FIREHOUSE REST.,78794,1401 S MICHIGAN ,CHICAGO,IL,60605,05/28/2010,Canvass,Pass
112415,DUNKIN DONUTS BASKIN ROBBINS,DUNKIN DONUTS BASKIN ROBBINS,1676715,600 S WABASH ,CHICAGO,IL,60605,05/28/2010,Complaint,Pass
197458,MILLER'S PUB & RESTAURANT,MILLER'S PUB & RESTAURANT,25676,134 S WABASH ,CHICAGO,IL,60603,05/28/2010,Canvass,Pass
197453,PATTY BURGER,PATTY BURGER,1823030,72 E ADAMS ,CHICAGO,IL,60603,05/25/2010,Canvass,Pass
250354,TAQUERIA LA LAGARTIJA,TAQUERIA LA LAGARTIJA,2033170,132 S ASHLAND ,CHICAGO,IL,60607,05/28/2010,License Re-Inspection,Pass
250340,SUSHI LOOP,SUSHI LOOP,1382442,810 W JACKSON ,CHICAGO,IL,60607,05/26/2010,Complaint,Pass
197456,THE GAGE,THE GAGE,1679829,24 S MICHIGAN ,CHICAGO,IL,60603,05/26/2010,Canvass,Pass w/ Conditions
250322,WISHBONE RESTAURANT,WISHBONE RESTAURANT,26358,1001 W WASHINGTON ,CHICAGO,IL,60607,05/26/2010,Canvass,Pass
229435,KCG OF CHICAGO UNION STATION,KELLY'S CAJUN GRILL,69186,225 S CANAL ,CHICAGO,IL,60606,05/26/2010,Canvass,Pass
197455,TOKYO LUNCH BOXES & CATERING,TOKYO LUNCH BOXES & CATERING,1272246,111 E WACKER ,CHICAGO,IL,60601,05/26/2010,Canvass,Pass w/ Conditions
112413,Weather Mark Tavern,Weather Mark Tavern,1593657,1503 S MICHIGAN ,CHICAGO,IL,60605,05/25/2010,Canvass,Pass
250302,TAQUERIA LA LAGARTIJA,TAQUERIA LA LAGARTIJA,2033170,132 S ASHLAND ,CHICAGO,IL,60607,05/26/2010,License,Fail
229434,MCDONALD'S #26364,MCDONALD'S #26364,1868073,233 W JACKSON ,CHICAGO,IL,60606,05/26/2010,Canvass,Pass w/ Conditions
197454,MARKET CREATIONS,MARKET CREATIONS,1718018,130 E RANDOLPH ,CHICAGO,IL,60601,05/26/2010,Canvass,Pass
112375,Trattoria Caterina,Trattoria Caterina,1543500,614-618 S Dearborn ,CHICAGO,IL,60605,04/12/2010,License Re-Inspection,Pass
229433,GIORDANO'S ON JACKSON,GIORDANO'S ON JACKSON,1921422,223-225 W JACKSON ,CHICAGO,IL,60606,05/25/2010,Canvass,Pass w/ Conditions
112414,DUNKIN DONUTS,DUNKIN DONUTS,1869972,1575 S MICHIGAN ,CHICAGO,IL,60605,05/25/2010,Canvass,Pass
197452,HOT WOKS COOL SUSHI,HOT WOKS COOL SUSHI,64038,30 S MICHIGAN ,CHICAGO,IL,60603,05/25/2010,Canvass,Pass w/ Conditions
229432,DUNKIN DONUTS BASKIN ROBBINS,DUNKIN DONUTS BASKIN ROBBINS,77587,229 W JACKSON ,CHICAGO,IL,60606,05/25/2010,Canvass,Pass
229431,JIMMY JOHNS,JIMMY JOHNS,1573968,216 W JACKSON ,CHICAGO,IL,60606,05/25/2010,Complaint Re-Inspection,Pass
120478,MARCHE',MARCHE',33239,833 W RANDOLPH ,CHICAGO,IL,60607,05/25/2010,Complaint,Pass w/ Conditions
120477,DUNKIN DONUTS/BASKIN ROBBINS,DUNKIN DONUTS/BASKIN ROBBINS,1645699,909 W WASHINGTON ,CHICAGO,IL,60607,05/25/2010,Complaint,Pass
229430,PAZZO'S CUCINA ITALIANA,PAZZO'S CUCINA ITALIANA,58830,100 S WACKER ,CHICAGO,IL,60606,05/24/2010,Canvass,Fail
197450,JOHNNY ROCKETS,JOHNNY ROCKETS,2036580,30 N LA SALLE ,CHICAGO,IL,60602,05/24/2010,License,Pass
197449,HALSTED STREET DEL,HALSTED STREET DELI,2036581,30 N LA SALLE ,CHICAGO,IL,60602,05/24/2010,License,Pass
233792,JIMMY GREEN'S,JIMMY GREEN'S,2004237,825 S ,CHICAGO,IL,60605,05/13/2010,License,Pass
233790,JIMMY GREEN'S,JIMMY GREEN'S,1979963,825 S ,CHICAGO,IL,60605,05/13/2010,License,Pass
229427,ARAMARK/1ST & FRESH CATERING,1ST & FRESH CATERING,1888834,205 W Randolph ,CHICAGO,IL,60606,05/24/2010,Canvass,Fail
197448,MAXIM'S RESTAURANT INC,MAXIM'S RESTAURANT INC,644,20 N CLARK ,CHICAGO,IL,60602,05/24/2010,Canvass,Pass w/ Conditions
234194,BOMBAY WRAPS,BOMBAY WRAPS,2032716,122 N WELLS ,CHICAGO,IL,60606,05/24/2010,License Re-Inspection,Pass
229425,DUNKIN DONUTS,DUNKIN DONUTS,1914443,310 S CANAL ,CHICAGO,IL,60606,05/21/2010,Canvass,Pass
234141,ANDREW JACKSON,ANDREW JACKSON,29171,1340 W Harrison ,CHICAGO,IL,60607,05/21/2010,Canvass,Pass
229424,URBAN KITCHEN,URBAN KITCHEN,1769903,100 S WACKER ,CHICAGO,IL,60606,05/21/2010,Canvass Re-Inspection,Pass
234117,MARKET CREATIONS,MARKET CREATIONS,1885116,233 S WACKER ,CHICAGO,IL,60606,05/21/2010,Consultation,Pass
234060,THE CONGRESS HOTEL,THE CONGRESS HOTEL(GAZEBO REST.),49256,520 S MICHIGAN ,CHICAGO,IL,60605,05/20/2010,Canvass,Pass w/ Conditions
234035,BUDDY GUY'S LEGENDS,BUDDY GUY'S LEGENDS,2026836,700 S WABASH ,CHICAGO,IL,60605,05/19/2010,License Re-Inspection,Pass
234034,BUDDY GUY'S LEGENDS,BUDDY GUY'S LEGENDS,2008916,700 S WABASH ,CHICAGO,IL,60605,05/19/2010,License Re-Inspection,Pass
197440,ARAMARK,PLAZA MARKET BISTRO,1547495,21 S CLARK ,CHICAGO,IL,60603,05/19/2010,Canvass,Pass w/ Conditions
229419,CARIBOU COFFEE  #1251,CARIBOU COFFEE  #1251,1770896,222 S RIVERSIDE ,CHICAGO,IL,60606,05/18/2010,Canvass,Pass w/ Conditions
229418,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649263,222 S RIVERSIDE ,CHICAGO,IL,60606,05/18/2010,Complaint,Pass
112408,MCDONALD'S,MCDONALD'S,32308,230 S ,CHICAGO,IL,60604,05/18/2010,Short Form Complaint,Pass
197437,312 CHICAGO,312 CHICAGO,2022403,136 N LA SALLE ,CHICAGO,IL,60602,05/18/2010,License-Task Force,Pass
229417,JIMMY JOHNS,JIMMY JOHNS,1573968,216 W JACKSON ,CHICAGO,IL,60606,05/18/2010,Complaint,Fail
233946,KLM PACKING COMPANY,KLM PACKING COMPANY,2033142,1321 W LAKE ,CHICAGO,IL,60607,05/18/2010,License,Pass
229416,MARKET CREATIONS,MARKET CREATIONS,1885116,233 S WACKER ,CHICAGO,IL,60606,05/18/2010,Suspected Food Poisoning,Pass
112365,Trattoria Caterina,Trattoria Caterina,1543500,614-618 S Dearborn ,CHICAGO,IL,60605,04/06/2010,Canvass,Pass
229414,ESTELLES KITCHEN,ESTELLES KITCHEN,3576,305 W LAKE ,CHICAGO,IL,60606,05/17/2010,Canvass,Pass
229413,BOMBAY WRAPS,BOMBAY WRAPS,2032716,122 N WELLS ,CHICAGO,IL,60606,05/17/2010,License,Fail
197342,WALGREENS # 07054,WALGREENS # 07054,2003056,15 W WASHINGTON ,CHICAGO,IL,60602,03/25/2010,License-Task Force,Pass
205334,ARAMARK,ARAMARK,2021562,1300 S LYNN WHITE ,CHICAGO,IL,60605,05/13/2010,License Re-Inspection,Pass
197432,I DREAM OF FALAFEL,I DREAM OF FALAFEL,2032398,112 W MONROE ,CHICAGO,IL,60603,05/14/2010,License,Pass
229412,ARAMARK @ AMERITECH,ARAMARK @ AMERITECH,3969,225 W RANDOLPH ,CHICAGO,IL,60606,05/14/2010,Complaint Re-Inspection,Pass
112407,Pockets,Pockets,1974754,555 S DEARBORN ,CHICAGO,IL,60605,05/14/2010,Short Form Complaint,Pass
233850,CHINESE YUM YUM,CHINESE YUM YUM,2032813,809 W JACKSON ,CHICAGO,IL,60607,05/14/2010,License,Pass
229411,URBAN KITCHEN,URBAN KITCHEN,1769903,100 S WACKER ,CHICAGO,IL,60606,05/14/2010,Canvass,Fail
112406,HOTEL  BLAKE,HOTEL  BLAKE,2031682,500 S DEARBORN ,CHICAGO,IL,60605,05/14/2010,License,Pass
120467,VIVO RESTAURANT,VIVO RESTAURANT,26877,838 W RANDOLPH ,CHICAGO,IL,60607,05/13/2010,Canvass,Pass
229410,SILK ROAD JACKSON CORPORATION,SILK ROAD JACKSON,31399,216 W JACKSON ,CHICAGO,IL,60606,05/13/2010,Canvass,Pass
197430,MCDONALD'S,MCDONALD'S,1769269,233 N MICHIGAN ,CHICAGO,IL,60601,05/13/2010,Complaint,Pass
120403,IT TAKES A VILLAGE AT RIVER CITY,VILLAGE LEADERSHIP ACADEMY,1963420,800 S WELLS ,CHICAGO,IL,60607,03/24/2010,License,Pass
229409,I DREAM OF FALAFEL,I DREAM OF FALAFEL,1969224,331 S FRANKLIN ,CHICAGO,IL,60606,05/13/2010,Canvass,Pass
205335,ARAMARK,ARAMARK,2021558,1300 S LYNN WHITE ,CHICAGO,IL,60605,05/13/2010,License Re-Inspection,Pass
205333,ARAMARK,ARAMARK,2021559,1300 S LYNN WHITE ,CHICAGO,IL,60605,05/13/2010,License Re-Inspection,Pass
229408,ROSIE'S CAFE & CATERING,ROSIE'S CAFE & CATERING,1578111,111 N CANAL ,CHICAGO,IL,60606,05/13/2010,Canvass,Pass
197428,"POTBELLY SANDWICH WORKS, LLC",POTBELLY,1592160,111 E WACKER ,CHICAGO,IL,60601,05/13/2010,Canvass,Pass
197427,KHYBER PASS,KHYBER PASS,23172,233 E WACKER ,CHICAGO,IL,60601,05/12/2010,Suspected Food Poisoning,Pass
120449,THE BAR 10 DOORS,THE BAR 10 DOORS,2013821,1251-1259 W TAYLOR ,CHICAGO,IL,60607,04/27/2010,License Re-Inspection,Pass
197272,Walgreens #7559,Walgreens #7559,1473007,16 W ADAMS ,CHICAGO,IL,60603,02/16/2010,Canvass,Pass
197426,JIMMY JOHN'S CLARK,JIMMY JOHN'S CLARK,1768647,28 N CLARK ,CHICAGO,IL,60602,05/12/2010,Complaint,Pass
197424,BONIVINO'S INC,BONIVINO'S INC,7004,109 - 111 W VAN BUREN ,CHICAGO,IL,60605,05/11/2010,Short Form Complaint,Pass
205331,WALGREENS # 07179,WALGREENS # 07179,2004162,2 E ROOSEVELT RD ,CHICAGO,IL,60605,05/11/2010,License,Pass
205332,ZAPATISTA,ZAPATISTA,1592999,1307 S WABASH ,CHICAGO,IL,60605,05/11/2010,Complaint,Pass
112326,HALSTED STREET DELI,HALSTED STREET DELI,2021094,400 S LA SALLE ,CHICAGO,IL,60605,02/22/2010,License,Pass
120463,FLAT TOP GRILL,FLAT TOP GRILL,1992459,1000 W WASHINGTON ,CHICAGO,IL,60607,05/10/2010,License Re-Inspection,Pass
120316,ALL STARS ON WELLS,ALL STARS ON WELLS,2008992,205 W WACKER ,CHICAGO,IL,60606,01/28/2010,License,Fail
120462,FLAT TOP GRILL,FLAT TOP GRILL,1992458,1000 W WASHINGTON ,CHICAGO,IL,60607,05/10/2010,License Re-Inspection,Pass
67937,FLO & SANTO,FLO & SANTO,2013855,1310 S WABASH ,CHICAGO,IL,60605,01/19/2010,License,Fail
197224,SBARRO RESTAURANT,SBARRO RESTAURANT,25194,195 N DEARBORN ,CHICAGO,IL,60601,01/19/2010,Out of Business,Fail
229403,HAIFA CAFE,HAIFA CAFE,1352746,318 W ADAMS ,CHICAGO,IL,60606,05/07/2010,Out of Business,Pass
229402,7-ELEVEN,7-ELEVEN,1742021,318 W ADAMS ,CHICAGO,IL,60606,05/07/2010,Canvass,Pass
197339,SUBWAY 28330,SUBWAY 28330,1474226,120 S ,CHICAGO,IL,60603,03/24/2010,Canvass,Pass
120460,WHITNEY YOUNG (H/S),WHITNEY YOUNG (H/S),47101,211 S Laflin ,CHICAGO,IL,60607,05/07/2010,Canvass,Pass
160361,TARGET STORE # 1889,TARGET/ STARBUCKS,1515016,1154 S CLARK ,CHICAGO,IL,60605,05/07/2010,Short Form Complaint,Pass w/ Conditions
229401,ARAMARK @ AMERITECH,ARAMARK @ AMERITECH,3969,225 W RANDOLPH ,CHICAGO,IL,60606,05/07/2010,Complaint,Fail
229400,FFT CAFE,FUEL,2032123,30 S WACKER ,CHICAGO,IL,60606,05/06/2010,License,Pass
120459,COBRA LOUNGE/ALL RISE BREWING CO.,COBRA LOUNGE,1990959,235 N ASHLAND ,CHICAGO,IL,60607,05/06/2010,License Re-Inspection,Pass
205328,ARAMARK,ARAMARK,2021559,1300 S LYNN WHITE ,CHICAGO,IL,60605,05/06/2010,License,Fail
205327,ARAMARK,ARAMARK,2021558,1300 S LYNN WHITE ,CHICAGO,IL,60605,05/06/2010,License,Fail
197421,FRIENDSHIP ON THE LAKE,FRIENDSHIP ON THE LAKE,2021536,200 N LAKEFRONT ,CHICAGO,IL,60601,05/06/2010,Task Force Liquor 1475,Pass
197420,FRIENDSHIP ON THE LAKE,FRIENDSHIP ON THE LAKE,2021534,200 N LAKEFRONT ,CHICAGO,IL,60601,05/06/2010,License-Task Force,Pass
205326,ARAMARK,ARAMARK,2021562,1300 S LYNN WHITE ,CHICAGO,IL,60605,05/06/2010,License,Fail
197336,WALGREENS #1332,WALGREENS #1332,2003074,300 N MICHIGAN ,CHICAGO,IL,60601,03/23/2010,License-Task Force,Pass
197335,WALGREENS #1332,WALGREENS #1332,18659,300 N MICHIGAN ,CHICAGO,IL,60601,03/23/2010,Canvass,Pass
67936,FLO & SANTO,FLO & SANTO,2013854,1310 S WABASH ,CHICAGO,IL,60605,01/19/2010,License,Fail
233509,PACKING HOUSE,MARKET,1953491,1113-1115 W RANDOLPH ,CHICAGO,IL,60607,05/04/2010,Canvass,Pass
229390,ALHAMBRA PALACE RESTAURANT,ALHAMBRA PALACE RESTAURANT,1718674,1240 W RANDOLPH ,CHICAGO,IL,60607,05/04/2010,Canvass,Pass
233503,HELLO TACOS! DE CERO,HELLO TACOS DE CERO,1478484,812-816 W RANDOLPH ,CHICAGO,IL,60607,05/04/2010,Canvass,Pass
233484,LALO'S MEXICAN RESTAURANT,LALO'S MEXICAN RESTAURANT,1520427,733 W MAXWELL ,CHICAGO,IL,60607,05/04/2010,Canvass,Pass
229388,GRANGE HALL BURGER BAR,GRANGE HALL BURGER BAR,1847660,844 W RANDOLPH ,CHICAGO,IL,60607,05/03/2010,Canvass,Pass
229387,ALONTI CAFE,ALONTI DELI CATERING KITCHEN,34514,300 S RIVERSIDE ,CHICAGO,IL,60606,05/03/2010,Canvass,Pass
197334,WALGREENS # 09438,WALGREENS # 09438,2003057,30 N MICHIGAN ,CHICAGO,IL,60602,03/23/2010,License-Task Force,Pass
112401,DUNKIN DONUTS,DUNKIN DONUTS,1718249,333 S ,CHICAGO,IL,60604,05/03/2010,Complaint,Pass
112402,BONIVINO'S INC,BONIVINO'S INC,7004,109 - 111 W VAN BUREN ,CHICAGO,IL,60605,05/03/2010,Complaint,Pass w/ Conditions
120453,COBRA LOUNGE/ALL RISE BREWING CO.,COBRA LOUNGE,1990959,235 N ASHLAND ,CHICAGO,IL,60607,04/29/2010,License,Fail
205320,JIMMY GREEN'S,JIMMY GREEN'S,2004237,825 S ,CHICAGO,IL,60605,04/29/2010,License,Fail
205319,JIMMY GREEN'S,JIMMY GREEN'S,1979963,825 S ,CHICAGO,IL,60605,04/29/2010,License,Fail
197410,POTBELLY SANDWICH WORKS LLC,POTBELLY SANDWICH WORKS LLC,68701,190 N ,CHICAGO,IL,60601,04/28/2010,Canvass,Pass
197404,ARA ON,ARA ON,2021600,190 S LA SALLE ,CHICAGO,IL,60603,04/27/2010,License-Task Force,Pass
120450,STANLEY'S ON RACINE,STANLEY'S ON RACINE,1680513,324 S RACINE ,CHICAGO,IL,60607,04/27/2010,Complaint,Pass w/ Conditions
197407,ARA ON,ARA ON,2021604,190 S LA SALLE ,CHICAGO,IL,60603,04/27/2010,License-Task Force,Pass
197406,ARA ON,ARA ON,2021602,190 S LA SALLE ,CHICAGO,IL,60603,04/27/2010,Package Liquor 1474,Pass
197405,ARA ON,ARA ON,2021603,190 S LA SALLE ,CHICAGO,IL,60603,04/27/2010,Task Force Liquor 1475,Pass
112396,POTBELLY SANDWICH WORKS LLC,POTBELLY SANDWICH WORKS,1543382,542 S Dearborn ,CHICAGO,IL,60605,04/27/2010,Canvass Re-Inspection,Pass
197403,ARAMARK SERVICES  INC-  HARRIS BANK,THE MAIN CAFETERIA,1330515,111 W MONROE ,CHICAGO,IL,60603,04/27/2010,Complaint Re-Inspection,Pass
120448,THE BAR 10 DOORS,THE BAR 10 DOORS,2013819,1251-1259 W TAYLOR ,CHICAGO,IL,60607,04/27/2010,License Re-Inspection,Pass
120447,AL'S ITALIAN BEEF INC,AL'S ITALIAN BEEF INC,37788,1079 W TAYLOR ,CHICAGO,IL,60607,04/27/2010,Complaint,Pass
233296,7-ELEVEN,7-ELEVEN,2026923,200 S RACINE ,CHICAGO,IL,60607,04/26/2010,License,Pass
229381,A & A CANDY,10 & 30 SUNDRY,2031687,30 S WACKER ,CHICAGO,IL,60606,04/26/2010,License,Pass
197399,SUBWAY,SUBWAY,1545130,201 N CLARK ,CHICAGO,IL,60601,04/26/2010,Complaint,Pass
229378,ALONTI DELI,ALONTI DELI,34514,300 S RIVERSIDE ,CHICAGO,IL,60606,04/23/2010,Complaint,Pass
229376,FFT CAFE,FFT CAFE,2027070,30 S WACKER ,CHICAGO,IL,60606,04/23/2010,License Re-Inspection,Pass
229375,METRO MARKET,METRO MARKET,2021256,300 N CANAL ,CHICAGO,IL,60606,04/22/2010,License,Pass
120443,THE DRUM & MONKEY,THE DRUM & MONKEY,1042390,1435 W TAYLOR ,CHICAGO,IL,60607,04/22/2010,Canvass Re-Inspection,Pass
112392,Burnham Plaza Mart,Burnham Plaza Mart,2014234,828 S Wabash ,CHICAGO,IL,60605,04/22/2010,License,Fail
112391,Burnham Plaza Mart,Burnham Plaza Mart,2014235,828 S Wabash ,CHICAGO,IL,60605,04/22/2010,License,Fail
112390,Burnham Plaza Mart,Burnham Plaza Mart,2014232,828 S Wabash ,CHICAGO,IL,60605,04/22/2010,License,Fail
112389,"ROSIE'S GRILL, INC",CHICAGO KITCHEN,1165531,63 E HARRISON ,CHICAGO,IL,60605,04/21/2010,Canvass,Pass w/ Conditions
229370,PETRA CAFE,PETRA CAFE,1494092,331 S FRANKLIN ,CHICAGO,IL,60606,04/20/2010,Out of Business,Pass
120440,PACIFIC GARDEN MISSION,PACIFIC GARDEN MISSION,0,1458 S CANAL ,CHICAGO,IL,60607,04/20/2010,Canvass,Pass
229371,METROPOLITAN CLUB,METROPOLITAN CLUB,45113,233 S WACKER ,CHICAGO,IL,60606,04/20/2010,Canvass Re-Inspection,Pass
112387,ALONTI DELI,ALONTI DELI,34512,401 S LA SALLE ,CHICAGO,IL,60605,04/20/2010,Canvass,Pass w/ Conditions
120439,THE BAR 10 DOORS,THE BAR 10 DOORS,2013821,1251-1259 W TAYLOR ,CHICAGO,IL,60607,04/20/2010,License,Fail
120438,THE BAR 10 DOORS,THE BAR 10 DOORS,2013819,1251-1259 W TAYLOR ,CHICAGO,IL,60607,04/20/2010,License,Fail
177165,ARAMARK SERVICES  INC-  HARRIS BANK,THE MAIN CAFETERIA,1330515,111 W MONROE ,CHICAGO,IL,60603,04/20/2010,Complaint,Fail
112385,POTBELLY SANDWICH WORKS LLC,POTBELLY SANDWICH WORKS,1543382,542 S Dearborn ,CHICAGO,IL,60605,04/20/2010,Canvass,Fail
197390,SONNY'S DELI,SONNY'S DELI,1493153,280 S COLUMBUS ,CHICAGO,IL,60603,04/19/2010,Complaint,Pass w/ Conditions
